Date,Open,High,Low,Close,Adj Close,Volume
2024-02-20,934.450012,934.650024,920.400024,926.349976,923.500122,4733639
2024-02-21,926.349976,937.200012,916.500000,921.049988,918.216431,6011018
2024-02-22,924.650024,933.849976,914.599976,932.299988,929.431824,6437014
2024-02-23,933.099976,939.799988,929.400024,937.400024,934.516174,7047473
2024-02-26,937.099976,945.000000,930.700012,936.950012,934.067566,5600234
2024-02-27,936.750000,965.000000,935.500000,962.700012,959.738342,12810206
2024-02-28,966.150024,976.000000,950.299988,958.049988,955.102600,15219187
2024-02-29,959.000000,959.250000,942.900024,950.200012,947.276794,10346657
2024-03-01,958.950012,980.400024,956.700012,977.400024,974.393127,10645369
2024-03-04,993.250000,995.000000,980.099976,987.200012,984.162964,6084495
2024-03-05,1027.000000,1065.599976,1005.349976,1021.900024,1018.756226,59811033
2024-03-06,1025.000000,1030.650024,1009.000000,1017.650024,1014.519287,14214823
2024-03-07,1025.000000,1047.000000,1014.049988,1039.300049,1036.102661,16877082
2024-03-11,1034.750000,1035.949951,1021.000000,1028.000000,1024.837402,7502450
2024-03-12,1027.800049,1037.000000,1011.299988,1016.500000,1013.372803,8763820
2024-03-13,1019.000000,1021.000000,963.549988,973.200012,970.206055,16564155
2024-03-14,964.950012,982.000000,955.400024,967.750000,964.772766,22931801
2024-03-15,968.400024,979.750000,940.000000,945.849976,942.940125,23390913
2024-03-18,945.849976,974.799988,936.650024,972.450012,969.458313,12121719
2024-03-19,968.549988,970.599976,951.599976,957.750000,954.803528,9483750
2024-03-20,960.900024,965.150024,921.200012,940.450012,937.556763,13900321
2024-03-21,951.000000,969.250000,946.000000,964.900024,961.931580,11074207
2024-03-22,964.900024,986.200012,950.349976,979.799988,976.785706,13638296
2024-03-26,977.000000,995.000000,976.000000,986.200012,983.166016,9461531
2024-03-27,991.599976,995.000000,976.700012,978.650024,975.639282,6640537
2024-03-28,982.500000,999.900024,979.000000,992.799988,989.745728,9862996
2024-04-01,1000.000000,1009.849976,987.450012,992.250000,989.197388,8629407
2024-04-02,999.000000,1008.000000,993.400024,1004.650024,1001.559265,7995931
2024-04-03,1004.000000,1014.450012,992.549988,1009.150024,1006.045471,8040366
2024-04-04,1016.000000,1017.000000,998.150024,1011.599976,1008.487854,9138276
2024-04-05,1011.599976,1012.500000,1004.400024,1007.099976,1004.001709,4519120
2024-04-08,1010.049988,1016.400024,1004.000000,1013.200012,1010.082947,5188052
2024-04-09,1021.000000,1029.500000,1005.000000,1008.500000,1005.397400,8539041
2024-04-10,1012.250000,1021.000000,1010.000000,1013.500000,1010.382019,4554077
2024-04-12,1014.000000,1029.000000,1013.500000,1018.500000,1015.366638,11575194
2024-04-15,998.099976,1006.950012,978.500000,998.799988,995.727234,12632409
2024-04-16,990.000000,1004.900024,982.099976,992.799988,989.745728,9574762
2024-04-18,996.349976,1003.099976,966.250000,971.349976,968.361694,13540490
2024-04-19,964.000000,967.950012,944.000000,963.200012,960.236816,15381310
2024-04-22,978.750000,978.750000,966.000000,973.549988,970.554932,7187959
2024-04-23,976.000000,994.500000,974.049988,986.750000,983.714355,7994116
2024-04-24,992.400024,995.900024,988.000000,991.650024,988.599304,4671450
2024-04-25,992.500000,1003.299988,989.500000,1001.250000,998.169739,8366455
2024-04-26,1007.799988,1008.950012,996.599976,999.500000,996.425110,7937500
2024-04-29,1003.049988,1005.750000,999.000000,1000.599976,997.521667,4764750
2024-04-30,1005.000000,1019.450012,997.500000,1007.900024,1004.799316,9047011
2024-05-02,1020.000000,1030.000000,1011.549988,1027.800049,1024.638062,12695047
2024-05-03,1038.000000,1040.199951,996.000000,1013.400024,1010.282349,11871773
2024-05-06,1015.000000,1019.799988,1005.000000,1016.200012,1013.073730,5724760
2024-05-07,1016.200012,1017.950012,982.049988,988.549988,985.508789,8877426
2024-05-08,986.950012,1015.000000,977.000000,1012.099976,1008.986328,7519352
2024-05-09,1011.000000,1043.199951,1007.299988,1030.300049,1027.130371,19189798
2024-05-10,1037.000000,1050.349976,1030.400024,1046.650024,1043.430054,13383183
2024-05-13,1005.000000,1008.700012,947.200012,959.750000,956.797363,58974762
2024-05-14,965.099976,968.000000,953.250000,964.650024,961.682312,16325689
2024-05-15,970.950012,972.950012,945.099976,947.299988,944.385681,19668239
2024-05-16,953.200012,954.400024,919.000000,936.400024,933.519226,31240770
2024-05-17,944.000000,953.400024,941.000000,945.700012,942.790649,13205512
2024-05-21,954.000000,956.650024,948.700012,951.299988,948.373352,10055258
2024-05-22,952.000000,954.900024,942.549988,947.500000,944.585083,9495279
2024-05-23,950.000000,963.450012,945.049988,962.349976,959.389343,11211074
2024-05-24,962.500000,970.950012,958.000000,960.549988,957.594910,9590588
2024-05-27,964.900024,966.450012,952.000000,958.500000,955.551208,6916555
2024-05-28,959.000000,961.900024,946.000000,947.549988,944.634888,6618946
2024-05-29,946.950012,950.500000,938.799988,943.599976,940.697083,8184019
2024-05-30,943.500000,951.450012,921.000000,923.950012,921.107544,10170912
2024-05-31,931.650024,937.250000,920.099976,923.000000,920.160461,14289102
2024-06-03,963.000000,963.000000,934.000000,950.450012,947.526001,12314329
2024-06-04,948.000000,948.000000,855.400024,903.900024,901.119263,26554598
2024-06-05,924.950012,933.750000,890.000000,929.950012,927.089111,13752553
2024-06-06,940.000000,946.000000,931.200012,938.250000,935.363525,11792640
2024-06-07,940.000000,973.000000,935.250000,970.500000,967.514343,15577866
2024-06-10,977.000000,984.900024,969.099976,975.150024,972.150024,9258931
2024-06-11,973.799988,992.549988,966.650024,987.099976,987.099976,14828702
2024-06-12,994.500000,1010.250000,987.000000,988.700012,988.700012,17527993
2024-06-13,1002.000000,1002.000000,980.750000,985.849976,985.849976,12157226
2024-06-14,990.000000,997.250000,981.400024,993.400024,993.400024,11591421
2024-06-18,1000.000000,1003.549988,984.000000,985.900024,985.900024,9845075
2024-06-19,990.000000,994.900024,975.150024,977.349976,977.349976,7605719
2024-06-20,980.000000,988.400024,977.000000,978.250000,978.250000,7296318
